날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230904,104번(강북청소년수련관난나~숭례문),,331.0,92.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,260.0,111.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,100.0,48.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,120.0,86.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,319.0,215.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,197.0,125.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,376.0,138.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,139.0,102.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,199.0,377.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,220.0,72.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,203.0,110.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,193.0,80.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,160.0,83.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,223.0,94.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,230.0,63.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,291.0,293.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,80.0,334.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,164.0,292.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,71.0,76.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,40.0,77.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,142.0,191.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,92.0,205.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,33.0,133.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,24.0,126.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,65.0,143.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,49.0,146.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,41.0,178.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,278.0,77.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,114.0,330.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,159.0,35.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,105.0,405.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,177.0,333.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,1.0,118.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,111.0,1.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,310.0,120.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,94.0,278.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,89.0,153.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,218.0,58.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,87.0,261.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,151.0,181.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,149.0,66.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,38.0,233.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,37.0,48.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,109.0,49.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,231.0,200.0,버스
20230904,104번(강북청소년수련관난나~숭례문),,239.0,108.0,버스
20230904,105번(상계동~서울역),,35.0,147.0,버스
20230904,105번(상계동~서울역),,65.0,88.0,버스
20230904,105번(상계동~서울역),,152.0,41.0,버스
20230904,105번(상계동~서울역),,311.0,46.0,버스
20230904,105번(상계동~서울역),,92.0,49.0,버스
20230904,105번(상계동~서울역),,96.0,73.0,버스
20230904,105번(상계동~서울역),,182.0,85.0,버스
20230904,105번(상계동~서울역),,134.0,173.0,버스
20230904,105번(상계동~서울역),,199.0,7.0,버스
20230904,105번(상계동~서울역),,157.0,16.0,버스
20230904,105번(상계동~서울역),,12.0,189.0,버스
20230904,105번(상계동~서울역),,238.0,35.0,버스
20230904,105번(상계동~서울역),,104.0,1.0,버스
20230904,105번(상계동~서울역),,89.0,173.0,버스
20230904,105번(상계동~서울역),,240.0,133.0,버스
20230904,105번(상계동~서울역),,132.0,121.0,버스
20230904,105번(상계동~서울역),,211.0,99.0,버스
20230904,105번(상계동~서울역),,114.0,77.0,버스
20230904,105번(상계동~서울역),,129.0,91.0,버스
20230904,105번(상계동~서울역),,123.0,194.0,버스
20230904,105번(상계동~서울역),,98.0,166.0,버스
20230904,105번(상계동~서울역),,63.0,169.0,버스
20230904,105번(상계동~서울역),,130.0,128.0,버스
20230904,105번(상계동~서울역),,317.0,215.0,버스
20230904,105번(상계동~서울역),,254.0,363.0,버스
20230904,105번(상계동~서울역),,96.0,138.0,버스
20230904,105번(상계동~서울역),,51.0,84.0,버스
20230904,105번(상계동~서울역),,103.0,115.0,버스
20230904,105번(상계동~서울역),,135.0,213.0,버스
20230904,105번(상계동~서울역),,50.0,104.0,버스
20230904,105번(상계동~서울역),,73.0,129.0,버스
20230904,105번(상계동~서울역),,450.0,39.0,버스
20230904,105번(상계동~서울역),,201.0,41.0,버스
20230904,105번(상계동~서울역),,170.0,66.0,버스
20230904,105번(상계동~서울역),,248.0,173.0,버스
20230904,105번(상계동~서울역),,130.0,144.0,버스
20230904,105번(상계동~서울역),,167.0,154.0,버스
20230904,105번(상계동~서울역),,149.0,170.0,버스
20230904,105번(상계동~서울역),,128.0,58.0,버스
20230904,105번(상계동~서울역),,209.0,163.0,버스
20230904,105번(상계동~서울역),,249.0,137.0,버스
20230904,105번(상계동~서울역),,158.0,138.0,버스
20230904,105번(상계동~서울역),,89.0,142.0,버스
20230904,105번(상계동~서울역),,81.0,104.0,버스
20230904,105번(상계동~서울역),,158.0,176.0,버스
20230904,105번(상계동~서울역),,161.0,139.0,버스
20230904,105번(상계동~서울역),,127.0,158.0,버스
20230904,105번(상계동~서울역),,131.0,124.0,버스
20230904,105번(상계동~서울역),,47.0,133.0,버스
20230904,105번(상계동~서울역),,39.0,237.0,버스
20230904,105번(상계동~서울역),,32.0,168.0,버스
20230904,105번(상계동~서울역),,21.0,267.0,버스
20230904,105번(상계동~서울역),,1.0,70.0,버스
20230904,105번(상계동~서울역),,1.0,65.0,버스
20230904,105번(상계동~서울역),,129.0,76.0,버스
20230904,105번(상계동~서울역),,40.0,127.0,버스
20230904,105번(상계동~서울역),,87.0,160.0,버스
20230904,105번(상계동~서울역),,40.0,134.0,버스
20230904,105번(상계동~서울역),,199.0,34.0,버스
20230904,105번(상계동~서울역),,259.0,44.0,버스
20230904,105번(상계동~서울역),,240.0,173.0,버스
20230904,105번(상계동~서울역),,198.0,71.0,버스
20230904,105번(상계동~서울역),,81.0,184.0,버스
20230904,105번(상계동~서울역),,69.0,0.0,버스
20230904,105번(상계동~서울역),,171.0,287.0,버스
20230904,105번(상계동~서울역),,139.0,119.0,버스
20230904,105번(상계동~서울역),,122.0,82.0,버스
20230904,105번(상계동~서울역),,144.0,103.0,버스
20230904,105번(상계동~서울역),,143.0,127.0,버스
20230904,105번(상계동~서울역),,129.0,127.0,버스
20230904,105번(상계동~서울역),,97.0,81.0,버스
20230904,105번(상계동~서울역),,99.0,79.0,버스
20230904,105번(상계동~서울역),,121.0,116.0,버스
20230904,105번(상계동~서울역),,73.0,102.0,버스
20230904,105번(상계동~서울역),,69.0,434.0,버스
20230904,105번(상계동~서울역),,55.0,115.0,버스
20230904,105번(상계동~서울역),,173.0,125.0,버스
20230904,105번(상계동~서울역),,0.0,35.0,버스
20230904,105번(상계동~서울역),,145.0,186.0,버스
20230904,105번(상계동~서울역),,38.0,151.0,버스
20230904,105번(상계동~서울역),,51.0,145.0,버스
20230904,105번(상계동~서울역),,75.0,296.0,버스
20230904,105번(상계동~서울역),,211.0,101.0,버스
20230904,105번(상계동~서울역),,150.0,69.0,버스
20230904,105번(상계동~서울역),,101.0,93.0,버스
20230904,105번(상계동~서울역),,213.0,191.0,버스
20230904,106번(의정부~동대문),,41.0,120.0,버스
20230904,106번(의정부~동대문),,109.0,0.0,버스
20230904,106번(의정부~동대문),,33.0,125.0,버스
20230904,106번(의정부~동대문),,92.0,42.0,버스
20230904,106번(의정부~동대문),,115.0,72.0,버스
20230904,106번(의정부~동대문),,184.0,25.0,버스
20230904,106번(의정부~동대문),,44.0,58.0,버스
20230904,106번(의정부~동대문),,115.0,193.0,버스
20230904,106번(의정부~동대문),,181.0,158.0,버스
20230904,106번(의정부~동대문),,73.0,76.0,버스
20230904,106번(의정부~동대문),,75.0,128.0,버스
20230904,106번(의정부~동대문),,66.0,67.0,버스
20230904,106번(의정부~동대문),,25.0,169.0,버스
20230904,106번(의정부~동대문),,68.0,70.0,버스
20230904,106번(의정부~동대문),,42.0,62.0,버스
20230904,106번(의정부~동대문),,104.0,88.0,버스
20230904,106번(의정부~동대문),,113.0,129.0,버스
20230904,106번(의정부~동대문),,125.0,174.0,버스
20230904,106번(의정부~동대문),,100.0,312.0,버스
20230904,106번(의정부~동대문),,98.0,97.0,버스
20230904,106번(의정부~동대문),,97.0,192.0,버스
20230904,106번(의정부~동대문),,50.0,99.0,버스
20230904,106번(의정부~동대문),,149.0,11.0,버스
20230904,106번(의정부~동대문),,163.0,24.0,버스
20230904,106번(의정부~동대문),,144.0,55.0,버스
20230904,106번(의정부~동대문),,220.0,39.0,버스
20230904,106번(의정부~동대문),,73.0,40.0,버스
20230904,106번(의정부~동대문),,275.0,114.0,버스
20230904,106번(의정부~동대문),,51.0,25.0,버스
20230904,106번(의정부~동대문),,43.0,29.0,버스
20230904,106번(의정부~동대문),,122.0,68.0,버스
20230904,106번(의정부~동대문),,142.0,76.0,버스
20230904,106번(의정부~동대문),,199.0,69.0,버스
20230904,106번(의정부~동대문),,121.0,310.0,버스
20230904,106번(의정부~동대문),,428.0,187.0,버스
20230904,106번(의정부~동대문),,332.0,156.0,버스
20230904,106번(의정부~동대문),,18.0,89.0,버스
20230904,106번(의정부~동대문),,15.0,121.0,버스
20230904,106번(의정부~동대문),,5.0,135.0,버스
20230904,106번(의정부~동대문),,0.0,67.0,버스
20230904,106번(의정부~동대문),,83.0,121.0,버스
20230904,106번(의정부~동대문),,59.0,96.0,버스
20230904,106번(의정부~동대문),,190.0,93.0,버스
20230904,106번(의정부~동대문),,74.0,100.0,버스
20230904,106번(의정부~동대문),,82.0,95.0,버스
20230904,106번(의정부~동대문),,95.0,90.0,버스
20230904,106번(의정부~동대문),,70.0,104.0,버스
20230904,106번(의정부~동대문),,45.0,128.0,버스
20230904,106번(의정부~동대문),,187.0,96.0,버스
20230904,106번(의정부~동대문),,83.0,74.0,버스
20230904,106번(의정부~동대문),,56.0,29.0,버스
20230904,106번(의정부~동대문),,165.0,41.0,버스
20230904,106번(의정부~동대문),,136.0,32.0,버스
20230904,106번(의정부~동대문),,167.0,142.0,버스
20230904,106번(의정부~동대문),,55.0,8.0,버스
20230904,106번(의정부~동대문),,85.0,61.0,버스
20230904,106번(의정부~동대문),,104.0,73.0,버스
20230904,106번(의정부~동대문),,170.0,103.0,버스
20230904,106번(의정부~동대문),,17.0,100.0,버스
20230904,106번(의정부~동대문),,267.0,29.0,버스
20230904,106번(의정부~동대문),,175.0,107.0,버스
20230904,106번(의정부~동대문),,136.0,88.0,버스
20230904,106번(의정부~동대문),,330.0,122.0,버스
20230904,106번(의정부~동대문),,108.0,112.0,버스
20230904,106번(의정부~동대문),,145.0,143.0,버스
20230904,106번(의정부~동대문),,89.0,186.0,버스
20230904,106번(의정부~동대문),,62.0,73.0,버스
20230904,106번(의정부~동대문),,36.0,238.0,버스
20230904,106번(의정부~동대문),,93.0,152.0,버스
20230904,106번(의정부~동대문),,56.0,135.0,버스
20230904,106번(의정부~동대문),,83.0,128.0,버스
20230904,106번(의정부~동대문),,11.0,31.0,버스
20230904,106번(의정부~동대문),,28.0,140.0,버스
20230904,106번(의정부~동대문),,42.0,108.0,버스
20230904,106번(의정부~동대문),,53.0,163.0,버스
20230904,106번(의정부~동대문),,62.0,359.0,버스
20230904,106번(의정부~동대문),,89.0,80.0,버스
20230904,106번(의정부~동대문),,195.0,167.0,버스
20230904,106번(의정부~동대문),,64.0,97.0,버스
20230904,106번(의정부~동대문),,112.0,129.0,버스
20230904,106번(의정부~동대문),,66.0,96.0,버스
20230904,106번(의정부~동대문),,54.0,103.0,버스
20230904,106번(의정부~동대문),,115.0,238.0,버스
20230904,106번(의정부~동대문),,92.0,2.0,버스
20230904,106번(의정부~동대문),,72.0,83.0,버스
20230904,106번(의정부~동대문),,316.0,298.0,버스
20230904,106번(의정부~동대문),,109.0,64.0,버스
20230904,106번(의정부~동대문),,0.0,53.0,버스
20230904,106번(의정부~동대문),,139.0,57.0,버스
20230904,106번(의정부~동대문),,36.0,11.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,273.0,107.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,274.0,186.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,38.0,65.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,261.0,278.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,27.0,41.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,44.0,116.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,29.0,43.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,89.0,110.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,256.0,143.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,189.0,167.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,207.0,261.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,162.0,197.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,0.0,220.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,121.0,63.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,249.0,227.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,100.0,729.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,316.0,6.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,62.0,48.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,17.0,53.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,175.0,20.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,45.0,136.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,305.0,137.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,226.0,64.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,262.0,192.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,37.0,72.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,65.0,256.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,110.0,134.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,199.0,318.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,74.0,210.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,115.0,65.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,226.0,141.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,110.0,130.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,288.0,0.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,311.0,555.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,769.0,195.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,15.0,90.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,84.0,67.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,1.0,38.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,141.0,183.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,62.0,164.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,331.0,237.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,104.0,304.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,180.0,140.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,119.0,131.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,126.0,143.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,80.0,135.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,168.0,130.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,374.0,365.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,204.0,244.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,144.0,179.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,173.0,176.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,75.0,189.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,293.0,164.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,90.0,127.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,197.0,258.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,83.0,142.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,56.0,213.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,116.0,207.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,125.0,258.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,10.0,54.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,22.0,72.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,7.0,213.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,27.0,149.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,100.0,162.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,250.0,98.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,65.0,277.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,167.0,187.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,303.0,82.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,297.0,329.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,184.0,133.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,144.0,314.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,117.0,261.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,12.0,61.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,92.0,83.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,123.0,122.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,179.0,111.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,140.0,122.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,104.0,98.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,285.0,223.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,222.0,147.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,259.0,148.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,168.0,128.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,126.0,119.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,106.0,247.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,1585.0,457.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,296.0,233.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,132.0,100.0,버스
20230904,"110번(A,고려대방향,정릉~정릉)",,280.0,166.0,버스
20230904,130번(우이동~길동),,276.0,375.0,버스
20230904,130번(우이동~길동),,372.0,77.0,버스
20230904,130번(우이동~길동),,460.0,265.0,버스
20230904,130번(우이동~길동),,215.0,317.0,버스
20230904,130번(우이동~길동),,482.0,132.0,버스
20230904,130번(우이동~길동),,285.0,99.0,버스
20230904,130번(우이동~길동),,92.0,304.0,버스
20230904,130번(우이동~길동),,474.0,373.0,버스
20230904,130번(우이동~길동),,174.0,126.0,버스
20230904,130번(우이동~길동),,106.0,669.0,버스
20230904,130번(우이동~길동),,496.0,206.0,버스
20230904,130번(우이동~길동),,441.0,391.0,버스
20230904,130번(우이동~길동),,389.0,1349.0,버스
20230904,130번(우이동~길동),,298.0,118.0,버스
20230904,130번(우이동~길동),,387.0,267.0,버스
20230904,130번(우이동~길동),,223.0,197.0,버스
20230904,130번(우이동~길동),,711.0,715.0,버스
20230904,130번(우이동~길동),,484.0,319.0,버스
20230904,130번(우이동~길동),,374.0,191.0,버스
20230904,130번(우이동~길동),,349.0,212.0,버스
20230904,130번(우이동~길동),,322.0,385.0,버스
20230904,130번(우이동~길동),,271.0,275.0,버스
20230904,130번(우이동~길동),,7.0,0.0,버스
20230904,130번(우이동~길동),,902.0,342.0,버스
20230904,130번(우이동~길동),,297.0,295.0,버스
20230904,130번(우이동~길동),,271.0,464.0,버스
20230904,130번(우이동~길동),,224.0,292.0,버스
20230904,130번(우이동~길동),,51.0,466.0,버스
20230904,130번(우이동~길동),,56.0,328.0,버스
20230904,130번(우이동~길동),,451.0,70.0,버스
20230904,130번(우이동~길동),,678.0,59.0,버스
20230904,130번(우이동~길동),,543.0,91.0,버스
20230904,130번(우이동~길동),,131.0,312.0,버스
20230904,130번(우이동~길동),,222.0,371.0,버스
20230904,130번(우이동~길동),,283.0,426.0,버스
20230904,130번(우이동~길동),,52.0,538.0,버스
20230904,130번(우이동~길동),,86.0,230.0,버스
20230904,130번(우이동~길동),,48.0,132.0,버스
20230904,130번(우이동~길동),,264.0,55.0,버스
20230904,130번(우이동~길동),,645.0,75.0,버스
20230904,130번(우이동~길동),,192.0,258.0,버스
20230904,130번(우이동~길동),,1143.0,351.0,버스
20230904,130번(우이동~길동),,115.0,312.0,버스
20230904,130번(우이동~길동),,160.0,315.0,버스
20230904,130번(우이동~길동),,110.0,385.0,버스
20230904,130번(우이동~길동),,410.0,356.0,버스
20230904,130번(우이동~길동),,578.0,326.0,버스
20230904,130번(우이동~길동),,108.0,196.0,버스
20230904,130번(우이동~길동),,110.0,162.0,버스
20230904,130번(우이동~길동),,314.0,327.0,버스
20230904,130번(우이동~길동),,285.0,689.0,버스
20230904,130번(우이동~길동),,0.0,70.0,버스
20230904,130번(우이동~길동),,559.0,920.0,버스
20230904,130번(우이동~길동),,698.0,369.0,버스
20230904,130번(우이동~길동),,307.0,484.0,버스
20230904,130번(우이동~길동),,440.0,298.0,버스
20230904,130번(우이동~길동),,329.0,243.0,버스
20230904,130번(우이동~길동),,490.0,255.0,버스
20230904,130번(우이동~길동),,325.0,179.0,버스
20230904,130번(우이동~길동),,221.0,242.0,버스
20230904,130번(우이동~길동),,217.0,511.0,버스
20230904,130번(우이동~길동),,589.0,468.0,버스
20230904,130번(우이동~길동),,288.0,274.0,버스
20230904,130번(우이동~길동),,138.0,218.0,버스
20230904,130번(우이동~길동),,207.0,300.0,버스
20230904,130번(우이동~길동),,280.0,769.0,버스
20230904,130번(우이동~길동),,745.0,243.0,버스
20230904,130번(우이동~길동),,148.0,230.0,버스
20230904,130번(우이동~길동),,452.0,199.0,버스
20230904,130번(우이동~길동),,449.0,1460.0,버스
20230904,130번(우이동~길동),,604.0,149.0,버스
20230904,130번(우이동~길동),,73.0,15.0,버스
20230904,130번(우이동~길동),,3.0,44.0,버스
20230904,130번(우이동~길동),,409.0,243.0,버스
20230904,130번(우이동~길동),,510.0,288.0,버스
20230904,130번(우이동~길동),,216.0,482.0,버스
20230904,130번(우이동~길동),,288.0,208.0,버스
20230904,130번(우이동~길동),,306.0,275.0,버스
20230904,130번(우이동~길동),,398.0,324.0,버스
20230904,130번(우이동~길동),,249.0,388.0,버스
20230904,130번(우이동~길동),,334.0,285.0,버스
20230904,130번(우이동~길동),,150.0,200.0,버스
20230904,130번(우이동~길동),,473.0,402.0,버스
20230904,130번(우이동~길동),,356.0,722.0,버스
20230904,130번(우이동~길동),,524.0,255.0,버스
20230904,130번(우이동~길동),,282.0,253.0,버스
20230904,130번(우이동~길동),,100.0,241.0,버스
20230904,130번(우이동~길동),,525.0,459.0,버스
20230904,140번(도봉산역~AT센터),,499.0,166.0,버스
20230904,140번(도봉산역~AT센터),,269.0,36.0,버스
20230904,140번(도봉산역~AT센터),,1589.0,605.0,버스
20230904,140번(도봉산역~AT센터),,348.0,269.0,버스
20230904,140번(도봉산역~AT센터),,153.0,232.0,버스
20230904,140번(도봉산역~AT센터),,89.0,269.0,버스
20230904,140번(도봉산역~AT센터),,74.0,195.0,버스
20230904,140번(도봉산역~AT센터),,256.0,45.0,버스
20230904,140번(도봉산역~AT센터),,197.0,41.0,버스
20230904,140번(도봉산역~AT센터),,313.0,95.0,버스
20230904,140번(도봉산역~AT센터),,305.0,167.0,버스
20230904,140번(도봉산역~AT센터),,371.0,216.0,버스
20230904,140번(도봉산역~AT센터),,303.0,457.0,버스
20230904,140번(도봉산역~AT센터),,214.0,105.0,버스
20230904,140번(도봉산역~AT센터),,271.0,221.0,버스
20230904,140번(도봉산역~AT센터),,128.0,158.0,버스
20230904,140번(도봉산역~AT센터),,624.0,31.0,버스
20230904,140번(도봉산역~AT센터),,670.0,536.0,버스
20230904,140번(도봉산역~AT센터),,1.0,316.0,버스
20230904,140번(도봉산역~AT센터),,407.0,213.0,버스
20230904,140번(도봉산역~AT센터),,202.0,133.0,버스
20230904,140번(도봉산역~AT센터),,312.0,533.0,버스
20230904,140번(도봉산역~AT센터),,276.0,159.0,버스
20230904,140번(도봉산역~AT센터),,385.0,155.0,버스
20230904,140번(도봉산역~AT센터),,210.0,380.0,버스
20230904,140번(도봉산역~AT센터),,352.0,177.0,버스
20230904,140번(도봉산역~AT센터),,337.0,235.0,버스
20230904,140번(도봉산역~AT센터),,422.0,674.0,버스
20230904,140번(도봉산역~AT센터),,215.0,299.0,버스
20230904,140번(도봉산역~AT센터),,310.0,386.0,버스
20230904,140번(도봉산역~AT센터),,67.0,346.0,버스
20230904,140번(도봉산역~AT센터),,129.0,529.0,버스
20230904,140번(도봉산역~AT센터),,208.0,330.0,버스
20230904,140번(도봉산역~AT센터),,384.0,272.0,버스
20230904,140번(도봉산역~AT센터),,146.0,200.0,버스
20230904,140번(도봉산역~AT센터),,176.0,221.0,버스
20230904,140번(도봉산역~AT센터),,248.0,364.0,버스
20230904,140번(도봉산역~AT센터),,213.0,138.0,버스
20230904,140번(도봉산역~AT센터),,423.0,131.0,버스
20230904,140번(도봉산역~AT센터),,180.0,228.0,버스
20230904,140번(도봉산역~AT센터),,637.0,367.0,버스
20230904,140번(도봉산역~AT센터),,152.0,366.0,버스
20230904,140번(도봉산역~AT센터),,157.0,321.0,버스
20230904,140번(도봉산역~AT센터),,147.0,539.0,버스
20230904,140번(도봉산역~AT센터),,45.0,251.0,버스
20230904,140번(도봉산역~AT센터),,83.0,229.0,버스
20230904,140번(도봉산역~AT센터),,337.0,492.0,버스
20230904,140번(도봉산역~AT센터),,195.0,747.0,버스
20230904,140번(도봉산역~AT센터),,54.0,80.0,버스
20230904,140번(도봉산역~AT센터),,30.0,327.0,버스
20230904,140번(도봉산역~AT센터),,1150.0,266.0,버스
20230904,140번(도봉산역~AT센터),,228.0,556.0,버스
20230904,140번(도봉산역~AT센터),,384.0,224.0,버스
20230904,140번(도봉산역~AT센터),,182.0,169.0,버스
20230904,140번(도봉산역~AT센터),,165.0,187.0,버스
20230904,140번(도봉산역~AT센터),,423.0,357.0,버스
20230904,140번(도봉산역~AT센터),,108.0,0.0,버스
20230904,140번(도봉산역~AT센터),,0.0,174.0,버스
20230904,140번(도봉산역~AT센터),,397.0,585.0,버스
20230904,140번(도봉산역~AT센터),,119.0,247.0,버스
20230904,140번(도봉산역~AT센터),,173.0,560.0,버스
20230904,140번(도봉산역~AT센터),,42.0,322.0,버스
20230904,140번(도봉산역~AT센터),,257.0,232.0,버스
20230904,140번(도봉산역~AT센터),,466.0,139.0,버스
20230904,140번(도봉산역~AT센터),,84.0,248.0,버스
20230904,140번(도봉산역~AT센터),,107.0,249.0,버스
20230904,140번(도봉산역~AT센터),,29.0,211.0,버스
20230904,140번(도봉산역~AT센터),,619.0,112.0,버스
